Customer_Birthyear,Customer_Gender,Customer_credit_rating,Customer_flag_change_of_authentication_1,Customer_flag_change_of_authentication_2,Customer_flag_change_of_authentication_3,Customer_flag_change_of_authentication_4,Customer_rooting_jailbreak_indicator,Customer_mobile_roaming_indicator,Customer_VPN_Indicator,Customer_loan_type,Customer_flag_terminal_malicious_behavior_1,Customer_flag_terminal_malicious_behavior_2,Customer_flag_terminal_malicious_behavior_3,Customer_flag_terminal_malicious_behavior_4,Customer_flag_terminal_malicious_behavior_5,Customer_flag_terminal_malicious_behavior_6,Customer_inquery_atm_limit,Customer_increase_atm_limit,Account_account_type,Account_initial_balance,Account_balance,Account_indicator_release_limit_excess,Account_amount_daily_limit,Account_indicator_Openbanking,Account_remaining_amount_daily_limit_exceeded,Account_release_suspention,Account_one_month_max_amount,Account_one_month_std_dev,Account_dawn_one_month_max_amount,Account_dawn_one_month_std_dev,Transaction_Amount,Channel,Operating_System,Error_Code,Transaction_Failure_Status,Type_General_Automatic,Access_Medium,Transaction_num_connection_failure,Another_Person_Account,Distance,Time_difference,Unused_terminal_status,Flag_deposit_more_than_tenMillion,Unused_account_status,Recipient_account_suspend_status,Number_of_transaction_with_the_account,Transaction_history_with_the_account,First_time_iOS_by_vulnerable_user,Fraud_Type
1980.0,male,A,1.0,0.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,10496616.0,5877280.0,0.0,2020266.0,1.0,1989710.0,0.0,13105566.0,3458386.0,3028302.0,554554.0,-10197115.0,Others,Windows,a,0.0,automatic,c,0.0,1.0,237.6607545013389,0 days 00:03:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1982.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,13366302.0,10715283.0,1.0,50000000.0,1.0,2036225.0,1.0,132245020.0,57379641.0,9073606.0,4530958.0,-15816685.0,ATM,Others,a,0.0,general,a,0.0,1.0,196.0910538696919,0 days 04:16:14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1968.0,male,D,1.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,12290925.0,11577389.0,0.0,1538347.0,1.0,1403958.0,1.0,103111163.0,26819247.0,51800.0,27550.0,-14514544.0,Others,Windows,a,0.0,general,a,0.0,1.0,156.87765564949214,0 days 21:17:11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1999.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,4504997.0,5054695.0,0.0,2009520.0,1.0,1988717.0,1.0,10831275.0,2948933.0,6683067.0,3705215.0,-11218582.0,ATM,Windows,a,0.0,general,b,0.0,1.0,122.37126222154684,0 days 00:03:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1991.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,7441586.0,5021190.0,0.0,2005328.0,1.0,1982263.0,0.0,155898001.0,63870891.0,150338120.0,57665579.0,-17386843.0,Others,Windows,a,0.0,general,a,1.0,1.0,223.6293822496978,0 days 04:08:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1968.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,7282144.0,7990964.0,0.0,1979096.0,1.0,2011178.0,1.0,3795697.0,84318.0,0.0,67127.0,-8580053.0,Others,Others,a,0.0,automatic,a,0.0,1.0,178.2116651286697,0 days 10:23:23,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1996.0,female,A,1.0,1.0,1.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,d,49656860.0,11882234.0,0.0,1991983.0,1.0,1571679.0,1.0,10833619.0,347486.0,144970.0,6350.0,-10006301.0,Others,Windows,a,0.0,general,e,0.0,1.0,157.10622455118653,0 days 18:17:37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1967.0,male,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c,126649142.0,8064837.0,0.0,2002583.0,1.0,1990201.0,1.0,2810797.0,497679.0,1422035.0,67372.0,-4789341.0,ATM,Others,a,0.0,general,a,0.0,1.0,142.06479849747276,0 days 08:32:41,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1964.0,male,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,10354029.0,5488354.0,0.0,2009045.0,1.0,1991658.0,1.0,7191156.0,0.0,0.0,0.0,-5899642.0,Others,Windows,a,0.0,general,b,0.0,1.0,209.5802209564906,0 days 06:47:51,0.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1971.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,3025748.0,2965301.0,0.0,1000000.0,1.0,1011171.0,0.0,6958608.0,4274279.0,10986806.0,4637262.0,-10751352.0,ATM,Windows,a,0.0,general,a,0.0,1.0,205.2209209339137,0 days 18:06:33,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1998.0,female,A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,9974237.0,10639054.0,0.0,1996866.0,1.0,2009874.0,1.0,91505022.0,41061673.0,5074012.0,2107697.0,-18340149.0,ATM,Others,a,0.0,general,a,3.0,1.0,108.16792456194295,0 days 00:03:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1979.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,11003965.0,9246702.0,0.0,2015278.0,1.0,38743381.0,0.0,20714730.0,8398734.0,11276025.0,3973154.0,-12308356.0,Others,Others,a,0.0,general,a,0.0,1.0,189.0059778602103,0 days 17:41:36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1987.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,6455076.0,2421090.0,0.0,2006340.0,1.0,1955731.0,1.0,25930032.0,6523819.0,243044.0,0.0,-8046157.0,mobile,Android,a,0.0,general,b,0.0,1.0,145.95182672409757,0 days 19:37:37,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1999.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,b,13536552.0,12761281.0,0.0,1006843.0,1.0,1014085.0,1.0,125259477.0,16463991.0,11361559.0,4579662.0,-15617430.0,Others,Others,a,0.0,general,a,0.0,1.0,122.39317903148743,0 days 00:03:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1987.0,female,B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,27012296.0,9847686.0,0.0,2041284.0,1.0,2066410.0,1.0,59141553.0,19265945.0,7301882.0,4493222.0,-11032107.0,Others,Android,a,0.0,automatic,c,2.0,1.0,86.16106747201164,0 days 00:03:53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1967.0,male,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d,8344962.0,10701460.0,0.0,2013259.0,1.0,1986957.0,0.0,16755144.0,10168776.0,5238406.0,1711580.0,-17596423.0,Others,Linux,a,0.0,automatic,e,3.0,1.0,141.60886093564832,2 days 05:40:33,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1981.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,14026460.0,11211367.0,0.0,1001361.0,1.0,1029220.0,1.0,13882910.0,5967111.0,9725307.0,2198171.0,-10127048.0,internet,Windows,a,0.0,general,a,0.0,1.0,223.842093497729,0 days 11:28:12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1957.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,18876969.0,9765504.0,0.0,1992142.0,1.0,1978936.0,1.0,6275253.0,455427.0,178539.0,8989.0,-8928748.0,internet,Windows,a,0.0,general,a,1.0,1.0,166.27440816671609,0 days 08:09:56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1963.0,male,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,a,9957857.0,1280577.0,0.0,1979532.0,1.0,39862499.0,1.0,19151919.0,6424580.0,10417955.0,4865694.0,-8879668.0,internet,Windows,a,0.0,general,b,0.0,1.0,163.05505304611583,1 days 05:24:23,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1976.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,5897566.0,736119.0,1.0,49998306.0,1.0,3858123.0,1.0,5974985.0,1370813.0,161011.0,0.0,-12240129.0,ATM,Others,a,0.0,general,a,0.0,1.0,115.052129748817,1 days 04:39:30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1980.0,female,A,0.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c,11851871.0,12001564.0,0.0,2016806.0,1.0,1558944.0,1.0,9578671.0,2882141.0,325877.0,0.0,-7643005.0,Others,Others,a,0.0,general,a,1.0,1.0,181.08764683145094,0 days 03:53:08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1981.0,male,C,0.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,d,4877401.0,5530535.0,0.0,1008891.0,1.0,1060738.0,1.0,10936443.0,3551504.0,5081159.0,1641389.0,-12091996.0,mobile,iOS,a,0.0,general,b,2.0,1.0,168.43285409351137,1 days 03:01:00,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1962.0,female,C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,7846810.0,8616337.0,1.0,10042699.0,1.0,6177914.0,1.0,12321494.0,58901.0,66908.0,322802.0,-5023328.0,Others,Windows,a,0.0,general,b,1.0,1.0,111.6659873642398,0 days 02:36:14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1975.0,male,D,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,14125903.0,10682652.0,0.0,1005430.0,1.0,956643.0,0.0,7283993.0,1458047.0,22314.0,0.0,-9769460.0,Others,Others,a,0.0,general,a,0.0,1.0,174.08188127166943,1 days 06:36:14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1955.0,male,A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d,28097650.0,13730574.0,0.0,1980586.0,1.0,1983432.0,1.0,12205503.0,5211439.0,0.0,0.0,-12439665.0,Others,Windows,a,0.0,general,a,1.0,1.0,201.15224424818587,0 days 12:45:36,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1979.0,female,A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,14382808.0,835726.0,0.0,1998949.0,1.0,2874986.0,1.0,4715846.0,518234.0,0.0,0.0,-3178283.0,ATM,Windows,a,0.0,general,b,3.0,1.0,206.3141966147114,0 days 13:45:46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1998.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,766009.0,4011341.0,0.0,1018149.0,1.0,982656.0,0.0,18509999.0,6842168.0,5333867.0,3376539.0,-13536192.0,ATM,Windows,a,0.0,general,b,0.0,1.0,278.15813721106025,2 days 06:26:50,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1999.0,male,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,a,6189792.0,2972840.0,0.0,1928168.0,1.0,38784238.0,1.0,19762143.0,5631474.0,1456804.0,701529.0,-9670552.0,Others,Android,a,0.0,general,b,3.0,1.0,143.17777665618948,0 days 09:11:03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1960.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,5266226.0,10843427.0,0.0,1976499.0,1.0,2099790.0,0.0,1973786.0,524110.0,0.0,0.0,-7057686.0,ATM,Android,c,1.0,general,a,2.0,1.0,236.7118897936762,0 days 00:15:50,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1999.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,d,6169625.0,1236580.0,0.0,1000000.0,1.0,1373760.0,0.0,28168862.0,8276150.0,7052234.0,3431580.0,-18576770.0,mobile,Android,a,0.0,general,b,1.0,1.0,192.35788907297356,3 days 02:02:04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1993.0,female,C,0.0,0.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,a,11469605.0,8636261.0,0.0,1076021.0,1.0,1006297.0,1.0,13516816.0,3592528.0,843315.0,0.0,-10043828.0,Others,macOS,a,0.0,general,b,3.0,1.0,212.7761132850166,0 days 05:22:03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1970.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,2950159.0,471773.0,0.0,2005538.0,1.0,1991892.0,1.0,60228731.0,19454896.0,259855.0,123929.0,-2398917.0,Others,macOS,a,0.0,general,a,0.0,1.0,173.65465179490226,0 days 01:35:30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1970.0,female,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,8859273.0,9804810.0,1.0,49994770.0,1.0,2012816.0,1.0,31560160.0,6872277.0,22720674.0,8648622.0,-16567462.0,internet,Android,a,0.0,general,a,0.0,1.0,147.38153829346987,366 days 02:12:35,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1980.0,male,A,1.0,1.0,1.0,1.0,1.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,3006738.0,2839422.0,0.0,1973051.0,1.0,930886.0,0.0,71436036.0,24773627.0,191885.0,29190.0,-68590716.0,Others,Others,a,0.0,general,a,1.0,1.0,166.17955011207493,1 days 03:37:46,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1970.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,10101243.0,6501465.0,0.0,1999299.0,1.0,1964161.0,0.0,174048925.0,65164384.0,16513342.0,9893935.0,-16686434.0,Others,Others,a,0.0,general,a,0.0,1.0,170.30222968032587,0 days 04:30:05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1971.0,male,A,1.0,1.0,0.0,1.0,1.0,0.0,0.0,c,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,d,4541431.0,2694582.0,0.0,49932537.0,1.0,1300620.0,1.0,54653444.0,17238413.0,51716783.0,24317491.0,-6468363.0,internet,Others,a,0.0,general,a,0.0,1.0,224.33360560962458,0 days 00:03:53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1991.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,10300262.0,9704764.0,0.0,1987004.0,1.0,2022311.0,0.0,14168864.0,3921772.0,6016757.0,4980364.0,-7234165.0,ATM,Windows,a,0.0,general,a,1.0,1.0,177.12799420374301,0 days 07:10:35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1993.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,a,7437162.0,887531.0,1.0,50000000.0,1.0,41979886.0,1.0,142495764.0,58057912.0,3004252.0,1751900.0,-6426988.0,internet,iOS,a,0.0,general,a,1.0,1.0,205.84046071714,0 days 12:16:29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1989.0,female,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,a,3554831.0,-222961.0,1.0,49991054.0,1.0,41664543.0,1.0,25023416.0,7876347.0,4053853.0,2654613.0,-7139986.0,internet,Others,a,0.0,general,b,0.0,1.0,167.1526192169752,0 days 08:12:16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1980.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,8025322.0,3245721.0,1.0,49931697.0,1.0,19086328.0,0.0,455539.0,992605.0,344476.0,40103.0,-114231917.0,ATM,Others,c,1.0,general,a,0.0,1.0,176.85025013878274,0 days 06:53:17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1972.0,male,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,b,9236115.0,9661868.0,0.0,1984974.0,1.0,2012108.0,1.0,14291279.0,5072289.0,7015441.0,4151458.0,-12828151.0,Others,Android,a,0.0,general,a,0.0,1.0,210.2361083044398,0 days 02:23:07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1988.0,male,C,1.0,0.0,1.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,24556354.0,5244743.0,0.0,1000082.0,1.0,980370.0,1.0,35391460.0,20224163.0,502024.0,293139.0,-74394021.0,ATM,Windows,a,0.0,general,b,1.0,1.0,100.03698061324982,0 days 06:12:38,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1960.0,male,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,6241150.0,6013390.0,0.0,1973158.0,1.0,2053782.0,1.0,12852569.0,3316819.0,9589123.0,4486441.0,-8304680.0,ATM,Windows,a,0.0,general,a,1.0,1.0,103.02071507634292,0 days 18:27:37,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1974.0,male,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,a,11302447.0,11644915.0,0.0,1992602.0,1.0,1998620.0,1.0,13069856.0,7008127.0,0.0,0.0,-12988602.0,Others,Others,a,0.0,general,a,2.0,1.0,134.67886286281126,0 days 02:56:25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1993.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,a,7396279.0,-13116794.0,1.0,50000000.0,1.0,39895990.0,1.0,130778177.0,35580214.0,439546.0,599377.0,-130726677.0,mobile,iOS,a,0.0,general,f,1.0,1.0,187.70665996755116,1 days 18:13:42,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1970.0,male,B,0.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,9290931.0,10283410.0,0.0,2021255.0,1.0,1984718.0,1.0,16253063.0,9274129.0,10551295.0,5303437.0,-16277283.0,ATM,Windows,a,0.0,general,g,0.0,1.0,111.6112005715518,1 days 04:01:07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1980.0,female,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,a,31260505.0,10811265.0,1.0,49987936.0,1.0,9228252.0,1.0,8948488.0,2767875.0,745755.0,0.0,-9431181.0,mobile,Android,a,0.0,automatic,a,3.0,1.0,207.14179903186462,0 days 00:03:53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1989.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,1.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,d,10630692.0,11133336.0,0.0,1000000.0,1.0,12166919.0,1.0,134069802.0,32689958.0,143206443.0,70269679.0,-17733219.0,internet,Linux,a,0.0,general,a,0.0,1.0,160.99542699320918,0 days 07:38:32,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1987.0,female,C,1.0,1.0,1.0,1.0,1.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,5209331.0,2145495.0,0.0,1000000.0,1.0,1201779.0,0.0,10301858.0,5535899.0,5668418.0,2188081.0,-11781530.0,Others,Windows,c,1.0,general,g,1.0,1.0,222.6022233028169,3 days 03:14:32,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1963.0,male,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d,10996264.0,11517991.0,0.0,2004224.0,1.0,2011049.0,1.0,13599298.0,7563317.0,0.0,0.0,-9713550.0,ATM,Others,a,0.0,general,a,0.0,1.0,170.19279685503403,0 days 14:05:30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
2000.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,17309502.0,12465663.0,0.0,2029158.0,1.0,1994870.0,1.0,15746615.0,5503534.0,1639141.0,452940.0,-6571764.0,internet,Android,a,0.0,general,a,0.0,1.0,136.89465671615548,0 days 00:46:26,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1968.0,male,C,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,8825413.0,2501084.0,0.0,1000000.0,1.0,850623.0,1.0,39309876.0,14814630.0,207152.0,0.0,-3571934.0,ATM,Others,a,0.0,general,a,0.0,1.0,117.34377433079317,1 days 03:56:29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1974.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,9977185.0,9777278.0,0.0,1000000.0,1.0,2063301.0,1.0,13704995.0,6801995.0,14541161.0,6008565.0,-10434038.0,Others,Windows,a,0.0,general,a,3.0,1.0,120.80343511317777,0 days 18:14:52,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1997.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,6890815.0,7313800.0,1.0,9989498.0,1.0,1810438.0,1.0,86469773.0,29685020.0,7524461.0,3178357.0,-10613153.0,internet,Others,a,0.0,general,b,0.0,1.0,188.67364819515515,0 days 00:03:53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1992.0,female,C,0.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,9116389.0,5775522.0,0.0,1014331.0,1.0,1058015.0,1.0,6164924.0,4661122.0,4693916.0,3463759.0,-5318885.0,Others,Android,a,0.0,general,a,0.0,1.0,121.42713435883695,0 days 10:20:57,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1990.0,female,A,0.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,21787078.0,12198858.0,0.0,2007164.0,1.0,1998618.0,1.0,16229020.0,7228715.0,1631333.0,104384.0,-10296388.0,internet,Others,a,0.0,general,a,0.0,1.0,169.35855361821973,0 days 00:03:53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1970.0,female,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d,3856632.0,2562157.0,1.0,10452982.0,1.0,8404681.0,1.0,6678995.0,3454185.0,4515369.0,3345129.0,-6620151.0,Others,Windows,a,0.0,general,b,0.0,1.0,191.46392130497813,1 days 00:41:56,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1990.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,8021586.0,6326719.0,0.0,1002120.0,1.0,949908.0,1.0,16861953.0,7059573.0,1799129.0,376430.0,-3469832.0,Others,Windows,a,0.0,general,b,0.0,1.0,216.23058240096296,0 days 05:59:56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1976.0,male,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b,8444017.0,8423448.0,0.0,1005244.0,1.0,944878.0,1.0,1296855.0,176350.0,0.0,0.0,-4606832.0,internet,Others,a,0.0,general,a,1.0,1.0,81.2835318062717,0 days 17:44:13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1989.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,b,7827985.0,6479981.0,0.0,1007332.0,1.0,1033401.0,1.0,15266316.0,8535410.0,10531.0,0.0,-5818421.0,Others,Windows,a,0.0,general,a,0.0,1.0,125.21448505537002,0 days 10:43:40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
1980.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,7041717.0,5975694.0,0.0,2004983.0,1.0,2007284.0,0.0,13877833.0,3862538.0,0.0,124005.0,-8395450.0,Others,Windows,a,0.0,general,a,0.0,1.0,169.7271660289058,0 days 17:17:31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1997.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,11934427.0,6027954.0,0.0,1988781.0,1.0,2016190.0,0.0,9941545.0,4659308.0,3463166.0,1007822.0,-6690740.0,internet,macOS,a,0.0,general,b,0.0,1.0,233.97555646258354,2 days 22:49:25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,j
1979.0,female,B,0.0,0.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,a,8361010.0,5031182.0,1.0,50000000.0,1.0,43219569.0,1.0,5931686.0,252220.0,0.0,0.0,-7151898.0,internet,macOS,a,0.0,automatic,a,2.0,1.0,142.06581051894864,0 days 06:05:26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,j
